BTBEntries,localPred_size,lookups,BTBLookups,Branches_not_in_BTB,BTBHits,BTBHitPct,BTBMissPct,CPI,Branches,predictedBranches,BranchMispred,BranchMispredPercent,unpredictable,predictable_pct,unpredictable_pct
256.0,8192.0,18439603.0,11931112.0,6508491.0,11930530.0,99.995122,0.004878,2.289788942,18439603.0,13141932.0,109184.0,0.592117,5297671.0,71.270146108894,28.729853891106004
32.0,512.0,18439603.0,15565602.0,2874001.0,7097151.0,45.595095,54.404905,6.202838792,18439603.0,8308601.0,4919523.0,26.679116,10131002.0,45.058459230385814,54.941540769614186
8192.0,128.0,18439603.0,14825796.0,3613807.0,11190737.0,75.481526,24.518474,2.826751742,18439603.0,12402232.0,769276.0,4.171869,6037371.0,67.25867145838227,32.74132854161774
256.0,256.0,18439603.0,15566046.0,2873557.0,11930672.0,76.645489,23.354511,2.289764492,18439603.0,13142157.0,109154.0,0.591954,5297446.0,71.27136630869981,28.72863369130019
8192.0,16.0,18439603.0,17227339.0,1212264.0,13591726.0,78.896259,21.103741,3.5603397919999997,18439603.0,14803256.0,1671081.0,9.062456,3636347.0,80.27968931869086,19.720310681309137
1024.0,256.0,18439603.0,15566033.0,2873570.0,11930867.0,76.646805,23.353195,2.289604292,18439603.0,13142351.0,108957.0,0.590886,5297252.0,71.27241839208794,28.727581607912057
16.0,128.0,18439603.0,17226829.0,1212774.0,6322674.0,36.702483,63.297517,7.484063192000001,18439603.0,7534176.0,6494541.0,35.220612,10905427.0,40.858667076509185,59.14133292349082
64.0,128.0,18439603.0,17226570.0,1213033.0,12377501.0,71.851222,28.148778,2.577983042,18439603.0,13589001.0,463463.0,2.513411,4850602.0,73.69465058439707,26.30534941560293
8192.0,32768.0,18439603.0,11931069.0,6508534.0,11931062.0,99.999941,5.9e-05,2.2889714420000002,18439603.0,13142461.0,108179.0,0.586667,5297142.0,71.27301493421523,28.726985065784767
32768.0,32768.0,18439603.0,11931063.0,6508540.0,11931062.0,99.999992,8e-06,2.288972942,18439603.0,13142461.0,108181.0,0.586677,5297142.0,71.27301493421523,28.726985065784767
512.0,256.0,18439603.0,15566033.0,2873570.0,11930841.0,76.646638,23.353362,2.289627092,18439603.0,13142325.0,108985.0,0.591038,5297278.0,71.2722773912215,28.727722608778507
32768.0,64.0,18439603.0,14826354.0,3613249.0,11190994.0,75.480418,24.519582,2.826261992,18439603.0,12402509.0,768674.0,4.168604,6037094.0,67.26017365992098,32.73982634007901
32.0,2048.0,18439603.0,13142510.0,5297093.0,7097104.0,54.001131,45.998869,6.202868042,18439603.0,8308514.0,4919559.0,26.679311,10131089.0,45.05798741979423,54.94201258020577
2048.0,256.0,18439603.0,15566027.0,2873576.0,11931235.0,76.649199,23.350801,2.288927492,18439603.0,13142719.0,108125.0,0.586374,5296884.0,71.27441409665924,28.72558590334076
16.0,8192.0,18439603.0,11931201.0,6508402.0,5873912.0,49.231523,50.768477,7.197897842,18439603.0,7085314.0,6142756.0,33.312843,11354289.0,38.42443896433128,61.57556103566871
512.0,64.0,18439603.0,14826480.0,3613123.0,11190587.0,75.477032,24.522968,2.826955892,18439603.0,12402102.0,769527.0,4.17323,6037501.0,67.25796645405,32.74203354594999
512.0,8192.0,18439603.0,11931112.0,6508491.0,11930684.0,99.996413,0.003587,2.2896620420000002,18439603.0,13142086.0,109028.0,0.591271,5297517.0,71.2709812678722,28.729018732127802
64.0,16.0,18439603.0,17227541.0,1212062.0,12378278.0,71.851682,28.148318,2.577582842,18439603.0,13589808.0,462971.0,2.510743,4849795.0,73.69902703436728,26.300972965632717
2048.0,8192.0,18439603.0,11931111.0,6508492.0,11931061.0,99.999581,0.000419,2.288970542,18439603.0,13142463.0,108178.0,0.586661,5297140.0,71.27302578043573,28.726974219564273
2048.0,512.0,18439603.0,14354746.0,4084857.0,11931217.0,83.11688,16.88312,2.288885192,18439603.0,13142666.0,108073.0,0.586092,5296937.0,71.27412667181609,28.72587332818391
32768.0,8192.0,18439603.0,11931094.0,6508509.0,11931080.0,99.999883,0.000117,2.288961692,18439603.0,13142482.0,108167.0,0.586602,5297121.0,71.27312881953044,28.72687118046956
2048.0,2048.0,18439603.0,11931672.0,6507931.0,11931106.0,99.995256,0.004744,2.2889486420000003,18439603.0,13142516.0,108151.0,0.586515,5297087.0,71.27331320527888,28.726686794721125
32.0,64.0,18439603.0,17227202.0,1212401.0,7545900.0,43.802238,56.197762,6.489005642,18439603.0,8757419.0,5271310.0,28.586895,9682184.0,47.492448725712805,52.5075512742872
256.0,32.0,18439603.0,14826682.0,3612921.0,11190523.0,75.475572,24.524428,2.827116992,18439603.0,12402047.0,769725.0,4.174304,6037556.0,67.25766818298638,32.74233181701363
512.0,1024.0,18439603.0,13142619.0,5296984.0,11930753.0,90.779113,9.220887,2.289623792,18439603.0,13142180.0,108981.0,0.591016,5297423.0,71.27149104023552,28.728508959764483
1024.0,128.0,18439603.0,14825940.0,3613663.0,11190368.0,75.478304,24.521696,2.827146992,18439603.0,12401863.0,769762.0,4.174504,6037740.0,67.25667033070071,32.74332966929928
128.0,64.0,18439603.0,14828972.0,3610631.0,11191264.0,75.468913,24.531087,2.828439692,18439603.0,12402783.0,771351.0,4.183122,6036820.0,67.26165959212896,32.738340407871036
32768.0,256.0,18439603.0,15565907.0,2873696.0,11931248.0,76.649873,23.350127,2.288918492,18439603.0,13142732.0,108114.0,0.586314,5296871.0,71.27448459709247,28.725515402907536
8192.0,512.0,18439603.0,14354634.0,4084969.0,11931234.0,83.117647,16.882353,2.288870492,18439603.0,13142683.0,108055.0,0.585994,5296920.0,71.27421886469031,28.725781135309692
32768.0,128.0,18439603.0,14825794.0,3613809.0,11190739.0,75.481549,24.518451,2.826751742,18439603.0,12402234.0,769276.0,4.171869,6037369.0,67.25868230460276,32.741317695397235
128.0,32.0,18439603.0,14829123.0,3610480.0,11191370.0,75.468859,24.531141,2.828511992,18439603.0,12402896.0,771440.0,4.183604,6036707.0,67.26227240358699,32.737727596413
512.0,32.0,18439603.0,14826667.0,3612936.0,11190701.0,75.476849,24.523151,2.8269761420000004,18439603.0,12402224.0,769552.0,4.173365,6037379.0,67.25862807350028,32.74137192649972
32768.0,512.0,18439603.0,14354631.0,4084972.0,11931235.0,83.117671,16.882329,2.288869742,18439603.0,13142684.0,108054.0,0.585989,5296919.0,71.27422428780056,28.725775712199443
2048.0,16.0,18439603.0,17227339.0,1212264.0,13591609.0,78.89558,21.10442,3.560274842,18439603.0,14803139.0,1671001.0,9.062023,3636464.0,80.27905481479183,19.720945185208162
128.0,512.0,18439603.0,14354845.0,4084758.0,11929803.0,83.106456,16.893544,2.290408742,18439603.0,13141253.0,109946.0,0.596249,5298350.0,71.26646381703554,28.733536182964457
16.0,1024.0,18439603.0,14353611.0,4085992.0,5873931.0,40.923019,59.076981,7.197883142,18439603.0,7085358.0,6142738.0,33.312745,11354245.0,38.424677581182195,61.575322418817805
64.0,32.0,18439603.0,17227213.0,1212390.0,12378103.0,71.852034,28.147966,2.577450992,18439603.0,13589629.0,462809.0,2.509864,4849974.0,73.69805629763287,26.301943702367126
256.0,2048.0,18439603.0,11931674.0,6507929.0,11930564.0,99.990697,0.009303,2.289771842,18439603.0,13141974.0,109163.0,0.592003,5297629.0,71.27037387952441,28.729626120475587
32.0,1024.0,18439603.0,14353466.0,4086137.0,7097120.0,49.44534,50.55466,6.202854992000001,18439603.0,8308547.0,4919543.0,26.679224,10131056.0,45.05816638243242,54.94183361756758
2048.0,1024.0,18439603.0,13142617.0,5296986.0,11931144.0,90.782102,9.217898,2.288923442,18439603.0,13142571.0,108120.0,0.586347,5297032.0,71.27361147634252,28.726388523657477
8192.0,32.0,18439603.0,14826666.0,3612937.0,11191213.0,75.480307,24.519693,2.826341642,18439603.0,12402736.0,768772.0,4.169135,6036867.0,67.2614047059473,32.7385952940527
32.0,128.0,18439603.0,17226683.0,1212920.0,7545891.0,43.803505,56.196495,6.4890162920000005,18439603.0,8757393.0,5271323.0,28.586966,9682210.0,47.492307724846356,52.50769227515365
2048.0,64.0,18439603.0,14826479.0,3613124.0,11190981.0,75.479694,24.520306,2.826257942,18439603.0,12402496.0,768669.0,4.168577,6037107.0,67.26010315948776,32.73989684051224
16.0,512.0,18439603.0,15565748.0,2873855.0,5873940.0,37.736317,62.263683,7.197878342000001,18439603.0,7085390.0,6142732.0,33.312713,11354213.0,38.42485112071014,61.57514887928986
128.0,8192.0,18439603.0,11931190.0,6508413.0,11929698.0,99.987495,0.012505,2.290461692,18439603.0,13141100.0,110011.0,0.596602,5298503.0,71.26563408116759,28.734365918832417
8192.0,64.0,18439603.0,14826370.0,3613233.0,11191000.0,75.480377,24.519623,2.826261992,18439603.0,12402515.0,768674.0,4.168604,6037088.0,67.26020619858247,32.73979380141753
256.0,1024.0,18439603.0,13142619.0,5296984.0,11930594.0,90.777904,9.222096,2.289753992,18439603.0,13142021.0,109141.0,0.591884,5297582.0,71.27062876570606,28.729371234293925
32.0,32.0,18439603.0,17227254.0,1212349.0,7545916.0,43.802199,56.197801,6.489014641999999,18439603.0,8757442.0,5271321.0,28.586955,9682161.0,47.49257345724851,52.50742654275149
256.0,512.0,18439603.0,14354758.0,4084845.0,11930658.0,83.112916,16.887084,2.289720542,18439603.0,13142108.0,109100.0,0.591661,5297495.0,71.27110057629766,28.72889942370234
64.0,512.0,18439603.0,15565488.0,2874115.0,11929143.0,76.638413,23.361587,2.291227142,18439603.0,13140593.0,110952.0,0.601705,5299010.0,71.2628845642718,28.7371154357282
256.0,32768.0,18439603.0,11931070.0,6508533.0,11930519.0,99.995382,0.004618,2.289798692,18439603.0,13141918.0,109196.0,0.592182,5297685.0,71.27007018535052,28.72992981464948
1024.0,32768.0,18439603.0,11931070.0,6508533.0,11930691.0,99.996823,0.003177,2.2896563420000002,18439603.0,13142090.0,109021.0,0.591233,5297513.0,71.27100296031318,28.72899703968681
16.0,256.0,18439603.0,16777309.0,1662294.0,5873955.0,35.011306,64.988694,7.197868592000001,18439603.0,7085443.0,6142720.0,33.312648,11354160.0,38.42513854555328,61.57486145444672
