BTBEntries,localPred_size,lookups,BTBLookups,Branches_not_in_BTB,BTBHits,BTBHitPct,BTBMissPct,CPI,Branches,predictedBranches,BranchMispred,BranchMispredPercent,unpredictable,predictable_pct,unpredictable_pct
256.0,32768.0,27643935.0,20690443.0,6953492.0,20657022.0,99.838471,0.161529,3.1603168079999997,27643935.0,21425122.0,3977301.0,14.387608,6218813.0,77.50387924150452,22.49612075849549
64.0,2048.0,27643935.0,21345725.0,6298210.0,20620480.0,96.602388,3.397612,3.179962158,27643935.0,21388679.0,4013506.0,14.518577,6255256.0,77.37204923973377,22.62795076026622
256.0,16.0,27643935.0,21086649.0,6557286.0,19958934.0,94.651995,5.348005,4.574508558,27643935.0,20588323.0,6583556.0,23.815553,7055612.0,74.47681742848839,25.523182571511615
128.0,8192.0,27643935.0,20714121.0,6929814.0,20639221.0,99.638411,0.361589,3.1694669579999997,27643935.0,21407349.0,3994164.0,14.448609,6236586.0,77.4395866579776,22.5604133420224
2048.0,2048.0,27643935.0,21167145.0,6476790.0,20679694.0,97.697134,2.302866,3.147645108,27643935.0,21447871.0,3953948.0,14.30313,6196064.0,77.58617215674975,22.413827843250246
2048.0,512.0,27643935.0,21311492.0,6332443.0,20683077.0,97.051286,2.948714,3.1506007080000002,27643935.0,21451310.0,3959395.0,14.322834,6192625.0,77.59861249854625,22.401387501453755
16.0,256.0,27643935.0,24435629.0,3208306.0,13628720.0,55.773968,44.226032,6.489717408000001,27643935.0,14397059.0,10113150.0,36.583612,13246876.0,52.08035324927511,47.91964675072489
64.0,16.0,27643935.0,21120427.0,6523508.0,19540898.0,92.521321,7.478679,4.343974458,27643935.0,20275654.0,6158698.0,22.278659,7368281.0,73.3457592054098,26.654240794590205
256.0,2048.0,27643935.0,21175753.0,6468182.0,20658473.0,97.557206,2.442794,3.1606901580000004,27643935.0,21426663.0,3977989.0,14.390097,6217272.0,77.50945370114638,22.490546298853616
1024.0,16.0,27643935.0,21083953.0,6559982.0,19977922.0,94.754157,5.245843,4.565585808,27643935.0,20607235.0,6567112.0,23.756068,7036700.0,74.54523026479407,25.454769735205936
32768.0,1024.0,27643935.0,21352609.0,6291326.0,20684642.0,96.871731,3.128269,3.146677608,27643935.0,21452818.0,3952165.0,14.29668,6191117.0,77.60406758299786,22.395932417002136
256.0,128.0,27643935.0,21533129.0,6110806.0,20880283.0,96.968179,3.031821,3.3462583079999995,27643935.0,21522357.0,4319978.0,15.627218,6121578.0,77.85562004830354,22.144379951696457
128.0,32.0,27643935.0,20863543.0,6780392.0,19929006.0,95.520718,4.479282,4.474187208,27643935.0,20529343.0,6398671.0,23.146744,7114592.0,74.26346140663405,25.73653859336596
1024.0,256.0,27643935.0,21447882.0,6196053.0,20743161.0,96.714263,3.285737,3.251485308,27643935.0,21385671.0,4145318.0,14.995398,6258264.0,77.3611680102706,22.638831989729393
64.0,64.0,27643935.0,21572890.0,6071045.0,20385644.0,94.496583,5.503417,3.3680144579999998,27643935.0,21131474.0,4360073.0,15.772259,6512461.0,76.44162815460245,23.558371845397552
256.0,32.0,27643935.0,20838035.0,6805900.0,20177810.0,96.831635,3.168365,4.627880658,27643935.0,20673249.0,6681917.0,24.171367,6970686.0,74.7840312893226,25.215968710677405
8192.0,128.0,27643935.0,21488859.0,6155076.0,20905971.0,97.287487,2.712513,3.3363848579999997,27643935.0,21547953.0,4301782.0,15.561395,6095982.0,77.94821178678072,22.051788213219282
128.0,1024.0,27643935.0,21378064.0,6265871.0,20641459.0,96.554389,3.445611,3.169784958,27643935.0,21409721.0,3994750.0,14.450729,6234214.0,77.44816720195587,22.551832798044128
8192.0,1024.0,27643935.0,21352686.0,6291249.0,20684553.0,96.870965,3.129035,3.146711358,27643935.0,21452729.0,3952227.0,14.296905,6191206.0,77.60374563172718,22.396254368272825
1024.0,32768.0,27643935.0,20687925.0,6956010.0,20674380.0,99.934527,0.065473,3.148848708,27643935.0,21442480.0,3956166.0,14.311154,6201455.0,77.56667059157823,22.433329408421777
256.0,64.0,27643935.0,21542768.0,6101167.0,20802488.0,96.563673,3.436327,3.597440508,27643935.0,21442174.0,4782889.0,17.301766,6201761.0,77.56556365799587,22.434436342004133
8192.0,256.0,27643935.0,21379542.0,6264393.0,20750233.0,97.05649,2.94351,3.249023358,27643935.0,21392673.0,4140781.0,14.978985,6251262.0,77.38649725518455,22.613502744815452
32768.0,256.0,27643935.0,21379458.0,6264477.0,20750323.0,97.057292,2.942708,3.249004908,27643935.0,21392763.0,4140747.0,14.978862,6251172.0,77.38682282388524,22.61317717611476
8192.0,8192.0,27643935.0,20693601.0,6950334.0,20681501.0,99.941528,0.058472,3.144865308,27643935.0,21449624.0,3948825.0,14.284598,6194311.0,77.59251351155326,22.407486488446743
512.0,32.0,27643935.0,20835936.0,6807999.0,20187406.0,96.887445,3.112555,4.623372108,27643935.0,20682839.0,6673608.0,24.14131,6961096.0,74.81872244309648,25.18127755690353
16.0,512.0,27643935.0,23027058.0,4616877.0,13485499.0,58.563708,41.436292,6.418602408000001,27643935.0,14253807.0,9982090.0,36.109512,13390128.0,51.5621491658116,48.4378508341884
32768.0,32768.0,27643935.0,20682146.0,6961789.0,20681334.0,99.996074,0.003926,3.144882108,27643935.0,21449429.0,3948856.0,14.28471,6194506.0,77.59180811270176,22.408191887298244
256.0,256.0,27643935.0,21452839.0,6191096.0,20725280.0,96.608565,3.391435,3.2613896579999997,27643935.0,21367803.0,4163571.0,15.061427,6276132.0,77.29653177089297,22.703468229107035
2048.0,64.0,27643935.0,21526469.0,6117466.0,20821190.0,96.723666,3.276334,3.587694108,27643935.0,21460567.0,4764927.0,17.23679,6183368.0,77.63209904812756,22.367900951872446
1024.0,1024.0,27643935.0,21360752.0,6283183.0,20677200.0,96.799963,3.200037,3.1494016080000002,27643935.0,21445447.0,3957185.0,14.31484,6198488.0,77.57740350641107,22.42259649358892
8192.0,32.0,27643935.0,20827398.0,6816537.0,20206408.0,97.018399,2.981601,4.6181228579999996,27643935.0,20701805.0,6663934.0,24.106315,6942130.0,74.88733062062258,25.11266937937743
8192.0,2048.0,27643935.0,21165238.0,6478697.0,20683249.0,97.722733,2.277267,3.145778508,27643935.0,21451426.0,3950508.0,14.290686,6192509.0,77.59903212042714,22.40096787957286
512.0,16.0,27643935.0,21084623.0,6559312.0,19969063.0,94.70913,5.29087,4.569729258000001,27643935.0,20598386.0,6574748.0,23.783691,7045549.0,74.5132196266559,25.486780373344097
64.0,128.0,27643935.0,21840728.0,5803207.0,20663249.0,94.608792,5.391208,3.213035658,27643935.0,21410233.0,4074458.0,14.739067,6233702.0,77.45001932611981,22.549980673880185
32.0,256.0,27643935.0,21863660.0,5780275.0,16950641.0,77.528836,22.471164,5.166555858,27643935.0,17718538.0,7674657.0,27.762535,9925397.0,64.09557105383152,35.90442894616848
1024.0,128.0,27643935.0,21528154.0,6115781.0,20898327.0,97.074403,2.925597,3.3370859580000003,27643935.0,21540386.0,4303074.0,15.566069,6103549.0,77.92083869391243,22.079161306087574
2048.0,32.0,27643935.0,20827713.0,6816222.0,20201467.0,96.993208,3.006792,4.619220558,27643935.0,20696864.0,6665957.0,24.113633,6947071.0,74.86945689895451,25.130543101045493
16.0,2048.0,27643935.0,22718258.0,4925677.0,13473674.0,59.30769,40.69231,6.413476308,27643935.0,14241877.0,9972643.0,36.075338,13402058.0,51.5189932258197,48.4810067741803
32.0,32.0,27643935.0,20963194.0,6680741.0,15974760.0,76.203846,23.796154,6.2753027580000005,27643935.0,16596385.0,9717999.0,35.154181,11047550.0,60.03626111839721,39.96373888160279
16.0,1024.0,27643935.0,22907090.0,4736845.0,13474183.0,58.821016,41.178984,6.413435058,27643935.0,14242449.0,9972567.0,36.075063,13401486.0,51.5210623957841,48.4789376042159
