BTBEntries,localPred_size,lookups,BTBLookups,Branches_not_in_BTB,BTBHits,BTBHitPct,BTBMissPct,CPI,Branches,predictedBranches,BranchMispred,BranchMispredPercent,unpredictable,predictable_pct,unpredictable_pct
512,2048,38082430,31373224,6709206,30576305,97.459875,2.540125,2.197625358,38082430,31318889,2738118,7.189977,6763541,82.23973365,17.76026635
512,8192,38082430,30837666,7244764,30575818,99.150883,0.849117,2.197611558,38082430,31318383,2738083,7.189885,6764047,82.23840495,17.76159505
512,32768,38082430,30626410,7456020,30371296,99.167013,0.832987,2.197632108,38082430,31113854,2738135,7.190022,6968576,81.70133576,18.29866424
1024,16,38082430,32771212,5311218,32143379,98.084194,1.915806,2.830057608,38082430,32863055,4343755,11.406192,5219375,86.29453268,13.70546732
1024,32,38082430,32155734,5926696,31512473,97.999545,2.000455,2.545475958,38082430,32246148,3621251,9.508981,5836282,84.67460716,15.32539284
1024,64,38082430,32365354,5717076,31224255,96.474319,3.525681,2.384924808,38082430,31965655,3213639,8.43864,6116775,83.9380654,16.0619346
1024,128,38082430,32020444,6061986,30908412,96.527119,3.472881,2.245581708,38082430,31651101,2859871,7.509686,6431329,83.11208345,16.88791655
1024,256,38082430,31932366,6150064,30801507,96.458581,3.541419,2.200510608,38082430,31544167,2745443,7.209212,6538263,82.83128729,17.16871271
1024,512,38082430,31371674,6710756,30750569,98.020173,1.979827,2.165967408,38082430,31493110,2657744,6.978924,6589320,82.69721759,17.30278241
1024,1024,38082430,31375872,6706558,30761058,98.040488,1.959512,2.161434258,38082430,31503560,2646235,6.948703,6578870,82.72465806,17.27534194
1024,2048,38082430,31330112,6752318,30734204,98.09797,1.90203,2.140447758,38082430,31476788,2592954,6.808793,6605642,82.65435793,17.34564207
1024,8192,38082430,30794565,7287865,30733712,99.80239,0.19761,2.140436358,38082430,31476277,2592925,6.808717,6606153,82.6530161,17.3469839
1024,32768,38082430,30583309,7499121,30529190,99.823044,0.176956,2.140456158,38082430,31271748,2592975,6.808849,6810682,82.11594691,17.88405309
2048,16,38082430,32746916,5335514,32139849,98.146186,1.853814,2.827904208,38082430,32859525,4338288,11.391836,5222905,86.28526331,13.71473669
2048,32,38082430,32145166,5937264,31520442,98.056554,1.943446,2.542484058,38082430,32254117,3613655,9.489035,5828313,84.69553282,15.30446718
2048,64,38082430,32354762,5727668,31235144,96.539557,3.460443,2.380776408,38082430,31976544,3203107,8.410984,6105886,83.96665864,16.03334136
2048,128,38082430,32010021,6072409,30919302,96.59257,3.40743,2.241448758,38082430,31661991,2849378,7.482133,6420439,83.14067931,16.85932069
2048,256,38082430,31922238,6160192,30812437,96.523424,3.476576,2.196375258,38082430,31555097,2734944,7.181643,6527333,82.85998819,17.14001181
2048,512,38082430,31361799,6720631,30761362,98.085451,1.914549,2.161722558,38082430,31503903,2646967,6.950625,6578527,82.72555874,17.27444126
2048,1024,38082430,31365153,6717277,30771691,98.107894,1.892106,2.157188658,38082430,31514193,2635456,6.920399,6568237,82.75257908,17.24742092
2048,2048,38082430,31319390,6763040,30744834,98.165494,1.834506,2.136202158,38082430,31487418,2582175,6.780489,6595012,82.68227106,17.31772894
2048,8192,38082430,30790465,7291965,30744462,99.850593,0.149407,2.136165108,38082430,31487027,2582081,6.780242,6595403,82.68124434,17.31875566
2048,32768,38082430,30579209,7503221,30539939,99.871579,0.128421,2.136184908,38082430,31282497,2582131,6.780374,6799933,82.14417252,17.85582748
8192,16,38082430,32745687,5336743,32147726,98.173924,1.826076,2.824733508,38082430,32867402,4330238,11.370698,5215028,86.30594739,13.69405261
8192,32,38082430,32143938,5938492,31528510,98.085399,1.914601,2.539076208,38082430,32262183,3605003,9.466316,5820247,84.71671319,15.28328681
8192,64,38082430,31822658,6259772,31210008,98.074799,1.925201,2.390545008,38082430,31951407,3227908,8.476108,6131023,83.90065182,16.09934818
